osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:en,air_conditioning,alarm,alt_name,amenity,bicycle,branch,brand,brand:wikidata,building,check_date,check_in,colour,contact:addr:full,contact:email,contact:emergency,contact:phone,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,description,description:de,description:en,elevator,email,emergency,emergency:amenity,emergency:phone,emergency_telephone_code,fixme,foot,highway,id,image,image:license,image_1,image_2,indoor,internet_access,latitude,layer,leisure,level,level:ref,location,locked,longitude,manufacturer,mapillary,motor_vehicle,name,note,opening_hours,operator,operator:email,operator:phone,operator:type,outdoor,panoramax,phone,phone:CH,planned:tourism,postal_code,ref,source,sport,start_date,support,survey:date,tourism,url,website,wheelchair,wheelchair:description,wikimedia_commons
12777762601,node,46.9923505,7.7505004,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aussenfassade an der Strasse,,,,Jederzeit zugänglich,,,,,defibrillator,,144,,,,,node/12777762601,,,,,no,,,,,0,,,,,,,,,,24/7,Private,,,,,,+41797124472,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12778619701,node,47.2390716,8.7830195,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bahnhof Feldbach, links vom Gebäude, Nähe 30 Min. Parkplätze/Bushaltestelle (Eingang Perron)",,,,,,,,,defibrillator,,144,,,,,node/12778619701,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeinde Hombrechtikon,,,,,,+41552549292,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12778830401,node,46.9205579,7.6396189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Käsereiladen,,,,im Laden stationiert,,,,,defibrillator,,144,,,,,node/12778830401,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Arni,,,,,,+41765125489,,,,,,,,,,,,,,,
12778841301,node,46.9256791,7.6284713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnarztpraxis,,,,an Aussenwand,,,,,defibrillator,,144,,,,,node/12778841301,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Biglen,,,,,,,,,,,,,,,,,,,,,
12778843901,node,46.9288893,7.6259367,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnhalle Biglen,,,,bei Haupteingang,,,,,defibrillator,,144,,,,,node/12778843901,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Biglen,,,,,,,,,,,,,,,,,,,,,
12779274301,node,46.6429713,6.6424933,yes,,,,,4,,,Chemin du Grésaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/12779274301,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
12782808601,node,46.8133328,6.8875211,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Route de Fétigny 22c, 1482 Cugy",,,,Couvert entrée extérieur,,,,,defibrillator,,144,,,,,node/12782808601,,,,,no,,,,,0,,,,,,,,,,24/7,Commune de Cugy,,,,,,+41 26 660 16 92,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12785675708,node,47.0502163,8.3110027,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert-Zünd-Str. 2,,,,,,,,,defibrillator,,144,,,,,node/12785675708,,,,,yes,,,,,-1,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,limited,,
12794278402,node,47.393407,8.05035,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang Kirche Peter und Paul,,,,immer verfügbar,,,,,defibrillator,,144,,,,,node/12794278402,,,,,no,,,,,,,,,,,,,,,24/7,Pfarrei Peter und Paul Aarau,,,,,,+41 62 832 42 15,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12798931101,node,47.4515032,8.5884403,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuerwehr Depot Kloten,,,,Vor Garagentor zu Ambulanz,,,,,defibrillator,,144,,,,,node/12798931101,,,,,no,,,,,0,,,,,,,,,,24/7,Feuerwehr Kloten,,,,,,,,,,,,,,,,,,,,,
12802137602,node,47.1449009,7.2800946,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chalet-Biel-Bienne, Meienriedweg 9, Nordostseite Gebäude",,,,,,,,,defibrillator,,144,,,,,node/12802137602,,,,,no,,,,,0,,,,,,,,,Defibrillator ist mit Alarm gesichert!,24/7,Privatperson / Chalet-Biel-Bienne,,,,,,+41 77 414 53 17,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12804184802,node,47.0302985,7.4686639,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Container Hütte (ehemaligs Spritzhaus),,,,,,,,,defibrillator,,144,,,,,node/12804184802,,,,,yes,,,,,,,,,,,,,,,24/7,Gemeinde Wiggiswil,,,,,,+41797409192,,,,,,,,,,,,,,,
12809561201,node,46.3055521,7.9579972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clausen Kran AG, offene Halle",,,,,,,,,defibrillator,,144,,,,,node/12809561201,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12809992302,node,47.3621995,8.7837625,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tennisclubhaus, bei Zugangstüre, Stogelenweg 20, 8330 Pfäffikon",,,,,,,,,defibrillator,,144,,,,,node/12809992302,,,,,no,,,,,,,,,,,,,,,24/7,Tennisclub Pfäffikon ZH,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12811748403,node,46.9871178,7.3894107,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stiftung Hofmatt Uetlligen, beim Eingang",,,,während den Öffnungszeiten (täglich von 06.45 - 19.00 Uhr) sofort zugänglich. Während den restlichen Zeiten muss Türe vom Personal geöffnet werden (Klingel betätigen).,,,,,defibrillator,,144,,,,,node/12811748403,,,,,yes,,,,,-1,,,,,,,,,,24/7,Stiftung Hofmatt Uettligen,,,,,,+41318282222,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12812242501,node,46.1722123,8.7612044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a bordo strada vicino ai cassoni dell'immondizia,,,,,,,,,defibrillator,,144,,,,,node/12812242501,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
12812244601,node,46.1779911,8.7571217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prima della sbarra del meriggio,,,,,,,,,defibrillator,,144,,,,,node/12812244601,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
12813664201,node,47.0982809,8.4636676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Immensee,,,,,,,,,defibrillator,,144,,,,,node/12813664201,,,,,no,,,,,,,,,,,,,,,24/7,"Bezirk Küssnacht, Rettungsdienst",,,,,,+41 79 101 93 00,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12813678401,node,47.0776297,8.4386533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schule Seematt, Seemattzopfweg",,,,,,,,,defibrillator,,144,,,,,node/12813678401,,,,,no,,,,,,,,,,,,,,,24/7,"Bezirk Küssancht, Rettungsdienst",,,,,,+41 79 101 93 00,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12816146001,node,46.6581592,6.8774468,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Route de Romont 6,,,,A l'extérieur à droite de la porte d'entrée.,,,,,defibrillator,,144,,,,,node/12816146001,,,,,no,,,,,0,,,,,,,,,,24/7,Commune de Siviriez,,,,,,+41 26 656 90 90,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12816153401,node,46.652835,6.867072,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Route d'Ursy 116,,,,Devant le dépôt de la voirie à droite,,,,,defibrillator,,144,,,,,node/12816153401,,,,,no,,,,,0,,,,,,,,,,24/7,Commune de Siviriez,,,,,,+41 26 656 90 90,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12816160401,node,46.6511522,6.8976545,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Route d'Oron 127, Chavannes-Les-Forts",,,,A gauche devant les grandes grandes portes de garage,,,,,defibrillator,,144,,,,,node/12816160401,,,,,no,,,,,0,,,,,,,,,,24/7,Commune de Siviriez,,,,,,+41 26 656 90 90,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12816161401,node,46.6595549,6.9130998,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Route du Bugnon 4 , Villaraboud",,,,"A l'entrée des abris protection civil, à droite",,,,,defibrillator,,144,,,,,node/12816161401,,,,,no,,,,,0,,,,,,,,,,24/7,Commune de Siviriez,,,,,,+41 26 656 90 90,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12816346701,node,47.3200028,8.5822533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Schulhaus Rosenstrasse,,,,Immer Verfügbar zu jeder Zeit,,,,,defibrillator,,144,,,,,node/12816346701,,,,,no,,,,,,,,,,,,,,,24/7,"Gemeinde Küsnacht, Facility Management",,,,,,+41 44 913 12 48,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12817187696,node,47.381934,7.9471669,yes,Lostorf,CH,,,5,,4654,Hauptstrasse,,,,,,,,,,,,,,,,,,,,An Strasse vor Gemeindehaus,,,,Grüner Kasten,,,,,defibrillator,,144,,,,,node/12817187696,,,,,no,,,,,,,,,,,,,,,24/7,Lifetec AG,,,,,,+41800122144,,,,1023LTS,,,,,,,,,,,
12818633601,node,47.4043439,8.7232143,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espelstrasse 43, Illnau – Abgang zu Tiefgarage bei Liegenschaft Nr. 41-45",,,,an Wand neben Tiefgaragentüre,,,,,defibrillator,,144,,,,,node/12818633601,,,,,no,,,,,-1,,,,,,,,,,24/7,Miteigentümergemeinschaft Espelstrasse 27-69,,,,,,+41 79 208 68 27,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12818671101,node,47.2827045,8.6193055,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkplatz Kindergarten Tobel,,,,,,,,,defibrillator,,144,,,,,node/12818671101,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Meilen,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12822724017,node,47.1270321,7.6109367,yes,Koppingen,,,,14,,3425,Bern-zürich-strasse,,,,,,,,,,,,,,,,,,,,"Gebäude 14A, vor Toiletten",,,,Grüner Kasten,,,,,defibrillator,,144,,,,,node/12822724017,,,,,no,,,,,0,,,,,,,,Gartenbauschule Oeschberg,,24/7,Lifetec AG,,,,,,+41800122144,,,,1547LTS,,,,,,,,,,,
12825800401,node,47.2051417,8.7596226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinschaftszentrum Freienbach,,,,Öffentlich zugänglich,,,,,defibrillator,,144,,,,,node/12825800401,,,,,no,,,,,,,,,,,,,,,24/7,Röm.Kath.Kirchgemeinde Freienbach,,,,,,+41554101418,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12825801102,node,47.2002251,8.7781996,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mühlematte 3,,,,Öffentlich zugänglich,,,,,defibrillator,,144,,,,,node/12825801102,,,,,no,,,,,,,,,,,,,,,24/7,Röm.Kath.Kirchgemeinde Freienbach,,,,,,+41554101418,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12830506003,node,47.5142453,7.6832044,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rudolf Steiner Schule Mayenfels, Pausenhof",,,,immer verfügbar,,,,,defibrillator,,144,,,,,node/12830506003,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
12833258302,node,47.1359942,8.123939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fussballplatz Bühlwäldli,,,,Beim FC Haus an der Wand,,,,,defibrillator,,144,,,,,node/12833258302,,,,,no,,,,,,,,,,,,,,,24/7,FC Nottwil,,,,,,+41 79 277 21 92,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12833518401,node,46.9552042,7.4481394,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyttenbachstrasse 22a,,,,Eingang Hotel,,,,,defibrillator,,144,,,,,node/12833518401,,,,,yes,,,,,,,,,,,,,,,24/7,Privatperson,,,,,,+41313324135,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12833712182,node,47.3792841,8.5499235,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang USZ Nord 2,,,,,,,,,defibrillator,,144,,,,,node/12833712182,,,,,yes,,,,,0,,,,,,,,,,24/7,Universitätsspital Zürich,,,,,,+41 44 255 11 11,,,,,,,,,,,,,limited,,
12836794303,node,47.6005639,9.0545368,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wagerswilerstrasse 3, 8556 Engwang",,,,süd-östlich Fassade Garagenneubau,,,,,defibrillator,,144,,,,,node/12836794303,,,,,no,,,,,,,,,,,,,,,24/7,Politische Gemeinde Wigoltingen,,,,,,+41 52 368 60 00,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12837122101,node,46.4338673,6.2203603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sur le mur extérieur du foyer de la salle du Gossan,,,,,,,,,defibrillator,,144,,,,,node/12837122101,,,,,no,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
12839262801,node,47.581733,9.0850604,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trafohäuschen, Aussenwand",,,,dauernd verfügbar,,,,,defibrillator,,144,,,,,node/12839262801,,,,,no,,,,,,,,,,,,,,,24/7,Politische Gemeinde Märstetten,,,,,,+41 71 658 60 08,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12840318031,node,47.3579649,8.5212794,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,At the Meta reception desk (with staff available 24/7).,,,,,,,,,defibrillator,,144,,,,,node/12840318031,,,,,yes,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,yes,,
12846984601,node,47.5022049,9.4472605,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hafengebeude Hafenmeister Eingang,,,,In Wandschrank Aussen,,,,,defibrillator,,144,,,,,node/12846984601,,,,,no,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
12848377201,node,47.5315276,7.6029521,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Birseckstrasse 59, 4059 Basel hinter dem Haus an Aussenfassade",,,,,,,,,defibrillator,,144,,,,,node/12848377201,,,,,no,,,,,,,,,,,,,,,24/7,Wohngenossenschaft 1943 Jakobsberg,,,,,,+41 79 352 64 87,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12848579301,node,47.5283304,7.6393658,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sekundarschule Hinterzweien 2,,,,Der Defibrillator befindet sich am Eingang des Schulhauses auf der Seite des Pausenhofs (Innenhofs).,,,,,defibrillator,,144,,,,,node/12848579301,,,,,no,,,,,0,,,,,,,,,,24/7,Sekundarschule Muttenz,,,,,,+41615520481,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12850498601,node,47.3908903,8.502844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanitätsraum bei Rampe Süd (Geleise),,,,,,,,,defibrillator,,144,,,,,node/12850498601,,,,,no,,,,,,,,,,,,,,,24/7,Zürcher Engros Markthalle AG,,,,,,+41 44 444 20 30,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12850501801,node,47.3904944,8.5042173,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rampe Süd (nähe Lift K12), bei Treppenauf-/abgang",,,,,,,,,defibrillator,,144,,,,,node/12850501801,,,,,no,,,,,,,,,,,,,,,24/7,Zürcher Engros Markthalle AG,,,,,,+41444442030,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12850581001,node,47.1838687,9.4458502,yes,Grabs,,,,,,9472,Marktstrasse,,,,,,,,,,,,,,,,,,,,bei marktplatz an fassade,,,,Grüner Kasten,,,,,defibrillator,,144,,,,,node/12850581001,,,,,no,,,,,0,,,,,,,,,,24/7,Lifetec AG,,,,,,+41800122144,,,,1553 LTS,,,,,,,,,,,
12850584901,node,47.1793765,9.4468376,yes,Grabs,,,,7,,9472,Schulhaustrasse,,,,,,,,,,,,,,,,,,,,Schulhaus Kirchbünt neben Haupteingang,,,,Grüner Kasten,,,,,defibrillator,,144,,,,,node/12850584901,,,,,no,,,,,0,,,,,,,,,,24/7,Lifetec AG,,,,,,+41800122144,,,,1556LTS,,,,,,,,,,,
12850999502,node,47.0951227,7.2056454,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Badeplatz Lattrigen Seerain 2b,,,,,,,,,defibrillator,,144,,,,,node/12850999502,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,,,,,,,,,,
12851014401,node,47.2675454,8.4862679,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,neben Feuerwehr Depot,,,,24/24,,,,,defibrillator,,144,,,,,node/12851014401,,,,,no,,,,,,,,,,,,,,,24/7,Feuerwehr Aeugst am Albis,,,,,,+41755616741,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12851057901,node,47.1016577,7.2118179,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Badeplatz Von Rütte Gut,,,,,,,,,defibrillator,,144,,,,,node/12851057901,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,+41323971241,,,,,,,,,,,,,,,
12852370401,node,47.1822177,9.4485246,yes,Grabs,,,,7,,9472,Unterdorfstrasse,,,,,,,,,,,,,,,,,,,,Schulhaus Unterdorf neben dem Velokeller an der Wand,,,,Grüner Kasten,,,,,defibrillator,,144,,,,,node/12852370401,,,,,yes,,,,,0,,,,,,,,,,24/7,Lifetec AG,,,,,,+41800122144,,,,1554LTS,,,,,,,,,,,
12852453101,node,46.8295978,9.4047636,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Das Gerät befindet sich beim Gemeindezentrum, Linke Seite vor dem Haupteingang zum Gemeindezentrum",,,,,,,,,defibrillator,,144,,,,,node/12852453101,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Tamins,,,,,,+41 81 641 11 18,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12852542301,node,46.8631034,8.7694019,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Primarschulhaus,,,,24h zugänglich,,,,,defibrillator,,144,,,,,node/12852542301,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,+41 418791166,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12852595401,node,47.5048341,8.4977424,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garageneinfahrt oberhalb Weingartenstrasse 8,,,,öffentlich zugänglich. Tür-Öffnungs-Sensor eingebaut,,,,,defibrillator,,144,,,,,node/12852595401,,,,,no,,,,,,,,,,,,,,,24/7,Miteigentümerschaft Zelgli,,,,,,+41795336832,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12852719606,node,47.3278431,8.2767284,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waldhaus,,,,,,,,,defibrillator,,144,,,,,node/12852719606,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,+41 56 618 70 50,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12852739301,node,47.3253742,8.2613701,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schützenhaus,,,,,,,,,defibrillator,,144,,,,,node/12852739301,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,+41 56 618 70 50,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12853364701,node,47.227707,8.6705464,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schönenbergstrasse 21, 8820 Wädenswil",,,,Neben dem Eingang auf der linken Seite,,,,,defibrillator,,144,,,,,node/12853364701,,,,,no,,,,,,,,,,,,,,,24/7,Stadtbibliothek Wädenswil,,,,,,+41 44 789 75 50,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12854232901,node,47.0467329,9.0678406,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feldstrasse 9, 8750 Glarus",,,,,,,,,defibrillator,,144,,,,,node/12854232901,,,,,no,,,,,4,,,,,,,,,,24/7,Privatperson,,,,,,+41 79 2955911,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12855286501,node,47.5522973,7.5963285,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malzgasse 30,,,,aussen vor Haupteingang,,,,,defibrillator,,144,,,,,node/12855286501,,,,,no,,,,,,,,,,,,,,,24/7,Gesundheitsdepartement Basel-Stadt,,,,,,+41612679836,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12855316001,node,47.6167122,9.0636456,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altes Feuerwehrdepot, Ostseite",,,,Aussenbereich,,,,,defibrillator,,144,,,,,node/12855316001,,,,,no,,,,,,,,,,,,,,,24/7,Pol. Gemeinde Wäldi und Raiffeisenbank Tägerwilen,,,,,,+41 58346 10 00,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12856179901,node,47.3079804,8.5432424,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allemannenweg 4, 8803 Rüschlikon",,,,vor Hauseingang,,,,,defibrillator,,144,,,,,node/12856179901,,,,,no,,,,,,,,,,,,,,,24/7,tecnotest ag,,,,,,,,,,,,,,,,,,,,,
12856227602,node,47.0887378,8.4411729,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,An Verzweigung,,,,Im Freien,,,,,defibrillator,,144,,,,,node/12856227602,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
12857368301,node,47.2270292,8.5313835,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scholhaus Tömlimatt,,,,,,,,,defibrillator,,144,,,,,node/12857368301,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,+41 44 764 12 55,,,,,,,,,,,,,,,
12857702543,node,47.4080476,8.2166197,,Othmarsingen,,,,3,,5504,Giesserstrasse,,,,,,,,,,,,,,,,,,,,Mobil unterwegs,,,,Gelber Koffer,,,,,defibrillator,,144,,,,,node/12857702543,,,,,yes,,,,,,,,,,,,,,,24/7,Lifetec AG,,,,,,+41800122144,,,,1564LTM,,,,,,,,,,,
12857926201,node,47.2681351,9.1168123,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebr. Scheiwiller AG,,,,öffentlich zugänglich,,,,,defibrillator,,144,,,,,node/12857926201,,,,,no,,,,,,,,,,,,,,,24/7,"Gebr. Scheiwiller AG, Kapplerstrasse 51, Ebnat-Kappel",,,,,,+41 71 992 66 88,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12859283801,node,47.3829182,8.5397235,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamo Metallwerkstatt,,,,draussen am Gittergebäude neben dem Dynamo,,,,,defibrillator,,144,,,,,node/12859283801,,,,,no,,,,,0,,,,,,,,,,24/7,Jugendkulturhaus Dynamo,,,,,,,,,,,,,,,,,,,no,,
12864533201,node,47.0435417,8.3499902,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bellevue nach Haupteingang auf der rechten Seite,,,,7Tage/24h verfügbar -> Türe muss durch jemanden vom Hotel Hermitage AG geöffnet werden,,,,,defibrillator,,144,,,,,node/12864533201,,,,,yes,,,,,,,,,,,,,,,24/7,Hotel Hermitage AG,,,,,,+41413758169,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12864887001,node,46.663991,7.2727937,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seestrasse 130, neben der öffentlichen Toilette",,,,durchgehend verfügbar,,,,,defibrillator,,144,,,,,node/12864887001,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeinde Plaffeien,,,,,,+41 26 419 90 10,,,,,"local_knowledge, defikarte.ch",,,,,,,,,,
12865142401,node,47.3368859,8.3672068,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,neben Garagentor,,,,,,,,,defibrillator,,144,,,,,node/12865142401,,,,,no,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
12866840363,node,47.3518945,8.570808,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungszentrum für das Kind,,,,,,,,,defibrillator,,144,,,,,node/12866840363,,,,,yes,,,,,0,,,,,,,,,,24/7,Universitäts-Kinderspital Zürich,,,,,,+41 44 249 49 49,,,,,,,,,,,,,limited,,
12866840364,node,47.3515786,8.5704259,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungszentrum für das Kind,,,,,,,,,defibrillator,,144,,,,,node/12866840364,,,,,yes,,,,,1,,,,,,,,,,24/7,Universitäts-Kinderspital Zürich,,,,,,+41 44 249 49 49,,,,,,,,,,,,,limited,,
12866840365,node,47.3516814,8.5710814,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungszentrum für das Kind,,,,,,,,,defibrillator,,144,,,,,node/12866840365,,,,,yes,,,,,1,,,,,,,,,,24/7,Universitäts-Kinderspital Zürich,,,,,,+41 44 249 49 49,,,,,,,,,,,,,limited,,
12866840366,node,47.3519212,8.571958,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungszentrum für das Kind,,,,,,,,,defibrillator,,144,,,,,node/12866840366,,,,,yes,,,,,1,,,,,,,,,,24/7,Universitäts-Kinderspital Zürich,,,,,,+41 44 249 49 49,,,,,,,,,,,,,limited,,
12866840533,node,47.3538537,8.5725742,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungszentrum für das Kind,,,,,,,,,defibrillator,,144,,,,,node/12866840533,,,,,yes,,,,,6,,,,,,,,,,24/7,Universitäts-Kinderspital Zürich,,,,,,+41 44 249 49 49,,,,,,,,,,,,,limited,,
12866840534,node,47.3538464,8.5725653,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungszentrum für das Kind,,,,,,,,,defibrillator,,144,,,,,node/12866840534,,,,,yes,,,,,5,,,,,,,,,,24/7,Universitäts-Kinderspital Zürich,,,,,,+41 44 249 49 49,,,,,,,,,,,,,limited,,
12866840535,node,47.3538397,8.5725569,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungszentrum für das Kind,,,,,,,,,defibrillator,,144,,,,,node/12866840535,,,,,yes,,,,,4,,,,,,,,,,24/7,Universitäts-Kinderspital Zürich,,,,,,+41 44 249 49 49,,,,,,,,,,,,,limited,,
12866840536,node,47.3538325,8.5725475,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungszentrum für das Kind,,,,,,,,,defibrillator,,144,,,,,node/12866840536,,,,,yes,,,,,3,,,,,,,,,,24/7,Universitäts-Kinderspital Zürich,,,,,,+41 44 249 49 49,,,,,,,,,,,,,limited,,
12866840537,node,47.3538248,8.5725391,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forschungszentrum für das Kind,,,,,,,,,defibrillator,,144,,,,,node/12866840537,,,,,yes,,,,,2,,,,,,,,,,24/7,Universitäts-Kinderspital Zürich,,,,,,+41 44 249 49 49,,,,,,,,,,,,,limited,,
