osm_id,osm_type,lat,lon,access,access:conditional,access:note,activation,addr:city,addr:country,addr:floor,addr:housenumber,addr:postcode,addr:street,alarm,amenity,bicycle,check_date,check_date:opening_hours,colour,contact:city,contact:country,contact:email,contact:housenumber,contact:phone,contact:postcode,contact:street,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,description,destination,email,emergency,emergency:phone,fitness,fixme,foot,healthcare,id,image,indoor,latitude,level,level:ref,longitude,motor_vehicle,name,note,office,opening_hours,operator,operator:type,phone,phone:CH,postal_code,recycling_type,ref,source,start_date,survey:date,temporary,website,wheelchair
12651834801,node,47.4033553,8.54704,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Interkantonale Hochschule für Heilpädagogik, Schaffhauserstrasse 239",,,,"mit Lift im 2. OG, Durchgang Glastür Foyer, Vorplatz zu Hörsaal 251/252",,,defibrillator,144,,,,,node/12651834801,,yes,,2,,,,,,,Mo-Fr 07:30 - 19:15,Hochschule für Heilpädagogik,,,,,,,"local_knowledge, defikarte.ch",,,,,
12651842401,node,47.4028259,8.5463596,yes,,,,,,,,,,,,,,,,,,,,,,,,,Bibliothek / Hochschule für Heilpädagogik,,,,Bibliothek,,,defibrillator,144,,,,,node/12651842401,,yes,,1,,,,,,,,Interkantonale Hochschule für Heilpädagogik,,,,,,,"local_knowledge, defikarte.ch",,,,,
12652365701,node,47.4460964,8.5397286,,,,,,,,,,,,,,,,,,,,,,,,,,LAPP SWISS AG,,,,während Öffnungszeiten,,,defibrillator,144,,,,,node/12652365701,,yes,,2,,,,,,,MO-FR 8:00-17:00,Firma LAPP SWISS AG,,,,,,,,,,,,
12654258001,node,47.3765932,8.5491417,yes,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang RAEMI / Rämistrasse 100 - 8091 Zürich,,,,"rechts neben Eingang, bei verschlossener Türe > Klingel betätigen",,,defibrillator,144,,,,,node/12654258001,,yes,,0,,,,,,,24/7,Universitätsspital Zürich,,+41442551111,,,,,"local_knowledge, defikarte.ch",,,,,
12655697373,node,47.4141151,8.59143,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Bahnhofstrasse 13, neben Briefkasten",,,,,,,defibrillator,144,,,,,node/12655697373,,no,,0,,,,,,,24/7,Stadt Wallisellen,,+41 44 830 22 79,,,,,,,,,,
12655825522,node,47.4131781,8.5926209,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Zentrum Wallisellen, beim Eingang rechts neben UBS, Seite Neugutstrasse",,,,,,,defibrillator,144,,,,,node/12655825522,,yes,,,,,,,,,"Mo-Fr 05:00-23:30, Sa-Su 05:30-23:30",Sidenzia AG,,+41432336262,,,,,,,,,,
12655958499,node,47.413801,8.6088018,customers,,,,,,,,,,,,,,,,,,,,,,,,,"Zielackerstrasse 24, Winter World Wallisellen",,,,während Öffnungszeiten verfügbar,,,defibrillator,144,,,,,node/12655958499,,yes,,0,,,,,,,,Sportanlagen AG,,+41 44 830 43 40,,,,,,,,,,
12662177390,node,47.4165163,8.5932861,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Zentralstrasse 9, Stadthaus Altbau, rechts neben Infotafel",,,,,,,defibrillator,144,,,,,node/12662177390,,no,,0,,,,,,,24/7,"Stadt Wallisellen, Feuerwehr",,+41 44 830 22 79,,,,,,,,,,
12662459601,node,47.3636021,8.6252672,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Ergeschoss beim Haupteingang,,,,Während des Schulbetriebs verfügbar,,,defibrillator,144,,,,,node/12662459601,,yes,,,,,,,,,Mo-Su 08:00-16:30,Gemeinde,,+4144 806 34 34,,,,,"local_knowledge, defikarte.ch",,,,,
12662465001,node,47.3619815,8.625396,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Kindergarten links,,,,Während des Schulbetriebs verfügbar,,,defibrillator,144,,,,,node/12662465001,,yes,,0,,,,,,,,Gemeinde,,+4144 806 34 34,,,,,"local_knowledge, defikarte.ch",,,,,
12662571001,node,47.3671888,8.6287033,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Ergeschoss beim Haupteingang,,,,Während des Schulbetriebs verfügbar,,,defibrillator,144,,,,,node/12662571001,,yes,,,,,,,,,,Gemeinde,,+4144 806 34 34,,,,,"local_knowledge, defikarte.ch",,,,,
12662597201,node,47.3603863,8.6359932,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Ergeschoss beim Haupteingang Haus 1,,,,Während des Schulbetriebs verfügbar,,,defibrillator,144,,,,,node/12662597201,,yes,,,,,,,,,,Gemeinde,,+4144 806 34 34,,,,,"local_knowledge, defikarte.ch",,,,,
12662601101,node,47.3609061,8.6372702,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Kindergarten links,,,,Während des Schulbetriebs verfügbar,,,defibrillator,144,,,,,node/12662601101,,yes,,,,,,,,,,Gemeinde,,+4144 806 34 34,,,,,"local_knowledge, defikarte.ch",,,,,
12662605502,node,47.3623158,8.6353765,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Kleinschulhaus EG Haupteingang,,,,Während des Schulbetriebs verfügbar,,,defibrillator,144,,,,,node/12662605502,,yes,,,,,,,,,,Gemeinde,,+4144 806 34 34,,,,,"local_knowledge, defikarte.ch",,,,,
12662605603,node,47.370037,8.643691,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Ergeschoss beim Haupteingang rechts,,,,Während des Schulbetriebs verfügbar,,,defibrillator,144,,,,,node/12662605603,,yes,,,,,,,,,,Gemeinde,,+4144 806 34 34,,,,,"local_knowledge, defikarte.ch",,,,,
12669929701,node,47.3114228,8.5251207,,,,,,,,,,,,,,,,,,,,,,,,,,Migros Adliswil,,,,,,,defibrillator,144,,,,,node/12669929701,,yes,,,,,,,,,,,,,,,,,,,,,,
12670296601,node,47.503091,8.5350412,permissive,,,,,,,,,,,,,,,,,,,,,,,,,"Kasernenstrasse 4D, Innen, neben Trainingsfläche",,,,während den Öffnungszeiten,,,defibrillator,144,,,,,node/12670296601,,yes,,0,,,,,,,"Mo 06:15-07:15, 12:15-13:00, 17:15-21:00; We 06:15-07:15, 12:15-13:00, 17:15-21:00; Fr 06:15-07:15, 12:15-13:00, 17:15-21:00; Mo-Fr 17:15-21:00; Sa-Su 09:45-12:00",GmbH,,+4176 411 60 37,,,,,"local_knowledge, defikarte.ch",,,,,
12672607001,node,47.3878868,8.5171294,permissive,,,,,,,,,,,,,,,,,,,,,,,,,EG Empfang,,,,Hinter der Mauer bei den Empfangsdamen,,,defibrillator,144,,,,,node/12672607001,,yes,,0,,,,,,,Mo-Fr 07:00-18:00,Deloitte AG,,+41 58 279 60 00,,,,,"local_knowledge, defikarte.ch",,,,,
12672942509,node,47.5051041,8.7146603,yes,,,,,,,,,,,,,,,,,,,,,,,,,1. OG im Büro,,,,,,,defibrillator,144,,,,,node/12672942509,,yes,,,,,,,,,Mo-Fr 08:00-17:00,mühlebach partner ag,,,,,,,,,,,,
12684425202,node,47.5078345,8.7582225,private,,,,,,,,,,,,,,,,,,,,,,,,,Römertorstr.1,,,,Während Öffnungszeiten verfügbar,,,defibrillator,144,,,,,node/12684425202,,no,,1,,,,,,,,Arztpraxis,,+41522136060,,,,,"local_knowledge, defikarte.ch",,,,,
12686522601,node,47.3819374,8.4248078,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Im Foyer der ref. Kirche Urdorf, beim Eingang rechts",,,,Während den Öffnungszeiten von 9.00 - 12.00,,,defibrillator,144,,,,,node/12686522601,,yes,,,,,,,,,Tu-Fr 9:00 - 12:00,Kirchgemeinde,,+41 44 736 52 16,,,,,"local_knowledge, defikarte.ch",,,,,
12687093101,node,47.3943077,8.75846,yes,,,,,,,,,,,,,,,,,,,,,,,,,Rechts neben Eingang Trafostation,,,,,,,defibrillator,144,,,,,node/12687093101,,no,,,,,,,,,24/7,Gemeinde Fehraltorf,,+41433557813,,,,,"local_knowledge, defikarte.ch",,,,,
12690768149,node,47.4165866,8.5850065,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Wiesgasse 6, neben Eierautomat",,,,,,,defibrillator,144,,,,,node/12690768149,,no,,0,,,,,,,24/7,Gemeinderschaft Rinderknecht,,+41 44 830 47 82,,,,,,,,,,
12696330601,node,47.2846655,8.7619473,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Schloss Kirche, Kirchgass 5, 8627 Grüningen",,,,beim Durchgang zum Kirchgemeindesaal,,,defibrillator,144,,,,,node/12696330601,,no,,,,,,,,,24/7,Gemeindeverwaltung,,+41438337079,,,,,"local_knowledge, defikarte.ch",,,,,
12696470701,node,47.278724,8.7584276,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Mehrzweckhalle Aussergass, In der Gass 9, 8627 Grüningen",,,,Links vor dem Haupteingang zur MZH,,,defibrillator,144,,,,,node/12696470701,,no,,,,,,,,,24/7,Gemeindeverwaltung,,+41 43 833 70 79,,,,,"local_knowledge, defikarte.ch",,,,,
12696835101,node,47.4960963,8.7400478,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Läbesruum, Pflanzschulstrasse 17",,,,Im Gang vom Empfang zum Eingang des Restaurant,,,defibrillator,144,,,,,node/12696835101,,yes,,0,,,,,,,Mo - Fr 07:00 -18:00,Läbesruum,,+41 52 235 13 35,,,,,"local_knowledge, defikarte.ch",,,,,
12696837701,node,47.5277062,8.7086338,yes,,,,,,,,,,,,,,,,,,,,,,,,,Werkgebäude Läbesruum,,,,Im Durchgang,,,defibrillator,144,,,,,node/12696837701,,yes,,,,,,,,,Mo - Fr 07:00 - 17:00,Verein Läbesruum,,+41 52 235 13 35,,,,,"local_knowledge, defikarte.ch",,,,,
12697022201,node,47.3867318,8.4992015,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Manor Letzipark,,,,Beim Kundendienst auf der oberen Verkaufsebene,,,defibrillator,144,,,,,node/12697022201,,yes,,5,,,,,,,Mo-Sa09:00-20:00,Manor AG,,+41444973699,,,,,"local_knowledge, defikarte.ch",,,,,
12698047401,node,47.2307742,8.6712974,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Florhofstrasse 6, 8820 Wädenswil",,,,Neben dem Eingang auf der linken Seite,,,defibrillator,144,,,,,node/12698047401,,no,,,,,,,,,24/7,Stadt Wädenswil,,+4144 789 72 70,,,,,"local_knowledge, defikarte.ch",,,,,
12698907301,node,47.3606001,8.5255557,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Evo Fitness,,,,,,,defibrillator,144,,,,,node/12698907301,,yes,,0,,,,,,,,,,,,,,,,,,,,
12701952201,node,47.3263486,8.6573392,yes,,,,,,,,,,,,,,,,,,,,,,,,,Pflegezentrum Zollinger-Stiftung,,,,Während Öffnungszeiten verfügbar,,,defibrillator,144,,,,,node/12701952201,,yes,,,,,,,,,Mo - Su 06:30 - 21:00,Gustav Zollinger-Stiftung,,+41448061235,,,,,"local_knowledge, defikarte.ch",,,,,
12702931101,node,47.2960511,8.5631561,permissive,,,,,,,,,,,,,,,,,,,,,,,,,"Zürcher Kantonalbank, Gotthardstrasse 29, 8800 Thalwil",,,,Nur während Öffnungszeiten verfügbar,,,defibrillator,144,,,,,node/12702931101,,yes,,0,,,,,,,"Mo-Fr 09:00-12:30,14:00-16:30","Zürcher Kantonalbank, Filiale Thalwil",,,,,,,"local_knowledge, defikarte.ch",,,,,
12703174501,node,47.3583564,8.7226458,,,,,,,,,,,,,,,,,,,,,,,,,,Tennisclub,,,,April bis Oktober,,,defibrillator,144,,,,,node/12703174501,,yes,,,,,,,,,8:00 - 22:00,verein,,+41449402270,,,,,,,,,,
12706054203,node,47.3931673,8.5079616,yes,,,,,,,,,,,,,,,,,,,,,,,,,Hardturmstrasse 269,,,,"Im Eingangsbereich im Osten, Tag und Nacht zugänglich",,,defibrillator,144,,,,,node/12706054203,,yes,,,,,,,,,24/7,Spiess,,+41763657913,,,,,"local_knowledge, defikarte.ch",,,,,
12707459312,node,47.4136798,8.5744832,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Gewerbehallenstrasse 6, beim Eingang",,,,,,,defibrillator,144,,,,,node/12707459312,,no,,0,,,,,,,24/7,"Stadt Wallisellen, Unterhalt",,+41 44 832 62 80,,,,,,,,,,
12712932301,node,47.4439066,8.5860231,yes,,,,,,,,,,,,,,,,,,,,,,,,,Aussen beim Eingang Turnhalle Oberstufe Schulhaus Spitz,,,,Turnhalle Oberstufe Schulhaus Spitz,,,defibrillator,144,,,,,node/12712932301,,no,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,
12715407101,node,47.5109616,8.7167823,permissive,,,,,,,,,,,,,,,,,,,,,,,,,"Tiefgarage Loorstrasse 3 und 5, 8400 Winterthur",,,,"Ist in der Tiefgarage, Zugang durch Bewohner Loorstrasse 3 und 5",,,defibrillator,144,,,,,node/12715407101,,yes,,-1,,,,,,,,Urs Bürki,,+41 78 795 87 31,,,,,"local_knowledge, defikarte.ch",,,,,
12716202601,node,47.5099091,8.6920473,permissive,,,,,,,,,,,,,,,,,,,,,,,,,"1. Stock, Hausarztpraxis Eulach",,,,in der Praxis,,,defibrillator,144,,,,,node/12716202601,,yes,,1,,,,,,,"Mo-Fr 08:00-12:00, 13:30-17:15",,,+41522223333,,,,,,,,,,
12717840201,node,47.3856241,8.6377001,private,,,,,,,,,,,,,,,,,,,,,,,,,Mobiler Defi im Fahrzeug - Garage hinter dem Haus,,,,Nur Verfügbar wenn Fahrzeug vor Ort,,,defibrillator,144,,,,,node/12717840201,,yes,,,,,,,,,24/7,Astro Limousine Service AG,,+41794005005,,,,,"local_knowledge, defikarte.ch",,,,,
12718449502,node,47.3955023,8.4214926,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Steinackerstrasse 35,,,,Büroöffnungszeiten,,,defibrillator,144,,,,,node/12718449502,,yes,,1,,,,,,,Mo-Fr 08:00-16:30,Audika AG,,+41435215588,,,,,"local_knowledge, defikarte.ch",,,,,
12718810901,node,47.3526967,8.6390895,yes,,,,,,,,,,,,,,,,,,,,,,,,,Werkhof Gemeinde Maur,,,,,,,defibrillator,144,,,,,node/12718810901,,no,,,,,,,,,24/7,"Gemeinde Maur, Zürichstrasse 8, 8124 Maur",,+41449800821,,,,,,,,,,
12720440236,node,47.3854775,8.5556063,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,It is in the reception,,,,,defibrillator,144,,,,,node/12720440236,,yes,,0,,,,,,,Mo-Fr 08:30-18:00; Sa-Su closed; PH closed,ETH-Z,,,,,,,,,,,,yes
12734051203,node,47.5039635,8.3734596,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Gemeinschaftsraum, Dorfstrasse 49, 8166 Niederweningen",,,,öffentlich zugänglich,,,defibrillator,144,,,,,node/12734051203,,no,,0,,,,,,,24/7,Miteigentümergemeinschaft Gupfengarten,,+41 44 311 51 31,,,,,"local_knowledge, defikarte.ch",,,,,
12736149101,node,47.3855038,8.5312103,permissive,,,,,,,,,,,,,,,,,,,,,,,,,"Migros-Genossenschafts-Bund, Limmatstrasse 152, 8005 Zürich (neben Empfang zwischen Kiosk und Hotelplan)",,,,Mo-Fr: 06:00-23:00 Uhr wenn die Schiebetüre am Haupteingang offen ist,,,defibrillator,144,,,,,node/12736149101,,yes,,,,,,,,,,Migros-Genossenschafts-Bund,,+41 58 570 3362,,,,,"local_knowledge, defikarte.ch",,,,,
12736159802,node,47.3882197,8.5242854,customers,,,,,,,,,,,,,,,,,,,,,,,,,"Migros-Genossenschafts-Bund, Heinrichstrasse 216, 8005 Zürich, Am Empfang",,,,,,,defibrillator,144,,,,,node/12736159802,,yes,,,,,,,,,,Migros-Genossenschafts-Bund,,+41 58 570 3362,,,,,"local_knowledge, defikarte.ch",,,,,
12736176401,node,47.3870413,8.5230046,permissive,,,,,,,,,,,,,,,,,,,,,,,,,"Migros-Genossenschafts-Bund, Josefstrasse 212, 8005 Zürich",,,,Gebäudezugang nur mit Badge möglich,,,defibrillator,144,,,,,node/12736176401,,yes,,1,,,,,,,,Migros-Genossenschafts-Bund,,+41 58 570 3362,,,,,"local_knowledge, defikarte.ch",,,,,
12736432601,node,47.3884225,8.755391,yes,,,,,,,,,,,,,,,,,,,,,,,,,Seitlich unter dem Vordach,,,,,,,defibrillator,144,,,,,node/12736432601,,no,,,,,,,,,24/7,Gemeinde Fehraltorf,,+41433557813,,,,,"local_knowledge, defikarte.ch",,,,,
12736435401,node,47.3900558,8.7566345,yes,,,,,,,,,,,,,,,,,,,,,,,,,Im Durchgang zwischen MZH - Schwimmbad,,,,,,,defibrillator,144,,,,,node/12736435401,,no,,,,,,,,,24/7,Gemeinde Fehraltorf,,+41 43 355 78 13,,,,,"local_knowledge, defikarte.ch",,,,,
12741161301,node,47.2404245,8.720305,,,,,,,,,,,,,,,,,,,,,,,,,,"Zürcher Kantonalbank, Filiale Stäfa",,,,Während Öffnungszeiten verfügbar,,,defibrillator,144,,,,,node/12741161301,,yes,,0,,,,,,,"Mo-Fr 09:00-12:30, 14:00-16:30",Zürcher Kantonalbank,,,,,,,,,,,,
12741203401,node,47.3709189,8.5382773,permissive,,,,,,,,,,,,,,,,,,,,,,,,,"ground floor, behind UBS entry door",,,,Need UBS employee access or reaching out via the interphone to security team,,,defibrillator,144,,,,,node/12741203401,,yes,,,,,,,,,,UBS,,,,,,,,,,,,
12741254201,node,47.4955554,8.7540855,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Empfang neben Eingangstüre,,,,während Öffnungszeiten verfügbar,,,defibrillator,144,,,,,node/12741254201,,yes,,4,,,,,,,Mo-Fr 08:00-17:00,Noser Engineering AG,,+41 52 234 56 11,,,,,"local_knowledge, defikarte.ch",,,,,
12747499201,node,47.2868274,8.4012634,yes,,,,,,,,,,,,,,,,,,,,,,,,,Werkstatt Albin Herzog AG,,,,während den Öffnungszeiten verfügbar,,,defibrillator,144,,,,,node/12747499201,,yes,,0,,,,,,,"Mo-Fr 07:15-12:00,13:30-18:30,Sa 08:00-14:00",Albin Herzog AG,,+41433226642,,,,,"local_knowledge, defikarte.ch",,,,,
12747901001,node,47.3933337,8.4237683,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Kantonsschule Limmattal Trakt F,,,,während Schulbetrieb erreichbar,,,defibrillator,144,,,,,node/12747901001,,yes,,-1,,,,,,,,Kantonsschule Limmattal,,,,,,,,,,,,
12747951401,node,47.3810511,8.5436726,permissive,,,,,,,,,,,,,,,,,,,,,,,,,"Weinbergstrasse 49, 8042 Zürich / am Empfang",,,,während den Öffnungszeiten Mo-Do 07:45-12:00; 13:15-17:00;  // Fr 07:45-12:00; 13:15-16:30,,,defibrillator,144,,,,,node/12747951401,,yes,,3,,,,,,,Mo-Fr 07:45-17:00,Schweizerischer Baumeisterverband,,+41 58 360 76 00,,,,,"local_knowledge, defikarte.ch",,,,,
12748161403,node,47.235848,8.6358886,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Activ Fitness AG,,,,"Haupteingang die Treppe rauf laufen, dann durch erste Türe reinlaufen ins Activ Fitness. Auf der linken Seite beim Eingang befindet sich der Defribllator, angemacht an der Wand.",,,defibrillator,144,,,,,node/12748161403,,yes,,1,,,,,,,"Mo-Fr 08:00-22:00, Sa-Su 09:00-18:00",Activ Fitness AG,,+41447812828,,,,,,,,,,
12750108501,node,47.3944885,8.5427492,yes,,,,,,,,,,,,,,,,,,,,,,,,,Foyer Kirchgemeindehaus Paulus,,,,während den Öffnungszeiten,,,defibrillator,144,,,,,node/12750108501,,yes,,0,,,,,,,Mo-Fr 7:00-20:00,KK6 Standort Paulus,,+41 78 713 84 71,,,,,"local_knowledge, defikarte.ch",,,,,
12751739103,node,47.3807786,8.8569595,yes,,,,,,,,,,,,,,,,,,,,,,,,,Nörgelbach 1-17 Carport links,,,,,,,defibrillator,144,,,,,node/12751739103,,no,,,,,,,,,24/7,Eigentümergemeinschaft Dillhaus,,+41794212717,,,,,"local_knowledge, defikarte.ch",,,,,
12751777001,node,47.2766914,8.6207618,,,,,,,,,,,,,,,,,,,,,,,,,,"Hovalgebäude, rechts vom Eingang in Telefonzelle",,,,Nur während Öffnungszeiten verfügbar,,,defibrillator,144,,,,,node/12751777001,,yes,,,,,,,,,,Hocal,,,,,,,"local_knowledge, defikarte.ch",,,,,
12752120701,node,47.5272438,8.5332078,,,,,,,,,,,,,,,,,,,,,,,,,,"Stiftung Wisli, Haupteingang links (innen)",,,,,,,defibrillator,144,,,,,node/12752120701,,yes,,0,,,,,,,,,,,,,,,,,,,,
12753888293,node,47.4197817,8.506801,customers,,,,,,,,,,,,,,,,,,,,,,,,,Quartiertreff Zehntenhaus,,,,,,,defibrillator,144,,,,,node/12753888293,,yes,,0,,,,,,,,Quartiertreff Zehntenhaus,,+41 44 371 71 31,,,,,,,,,,limited
12753903401,node,47.3749375,8.5231429,permissive,,,,,,,,,,,,,,,,,,,,,,,,,"Wengistrasse 7, 8004 Zürich",,,,Während den Bürozeiten zugänglich,,,defibrillator,144,,,,,node/12753903401,,yes,,3,,,,,,,Mo - Fr 08:00 - 17:00,Firma Vertec AG,,+41 43 444 60 00,,,,,"local_knowledge, defikarte.ch",,,,,
12753957861,node,47.3792634,8.5213073,yes,,,,,,,,,,,,,,,,,,,,,,,,,Schulgesundheitsdienste,,,,,,,defibrillator,144,,,,,node/12753957861,,yes,,0,,,,,,,,Schulgesundheitsdienste,,+41 44 413 88 98,,,,,,,,,,no
12755217508,node,47.4183167,8.5809526,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Melchrütistrasse 63, beim Veloständer",,,,,,,defibrillator,144,,,,,node/12755217508,,no,,0,,,,,,,24/7,Stadt Wallisellen,,+41 44 830 22 79,,,,,,,,,,
12756792501,node,47.3921323,8.538571,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Im Schrank bei Rezeption,,,,,,,defibrillator,144,,,,,node/12756792501,,yes,,3,,,,,,,Mo-Fr 07:00-20:00,,,+41 43 210 34 43,,,,,"local_knowledge, defikarte.ch",,,,,
12759450101,node,47.6689026,8.6404909,private,,,,,,,,,,,,,,,,,,,,,,,,,Im Eingang Ticos Engineering,,,,"Hinter verschlossener Tür, nur mit Anmeldung erreichbar",,,defibrillator,144,,,,,node/12759450101,,yes,,,,,,,,,Mo-Fr 08:00-17:00,Ticos Engineering,,+41526476464,,,,,,,,,,
12759508001,node,47.4068636,8.531152,,,,,,,,,,,,,,,,,,,,,,,,,,"Wehntalerstrasse 199, Bei der Garageneinfahrt",,,,,,,defibrillator,144,,,,,node/12759508001,,no,,0,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41 44 317 20 20,,,,,"local_knowledge, defikarte.ch",,,,,
12759515601,node,47.3970197,8.4902912,,,,,,,,,,,,,,,,,,,,,,,,,,"Tüffenwies 29, 2 meter links vom Eingang an der Fassade",,,,,,,defibrillator,144,,,,,node/12759515601,,no,,0,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41 44 317 20 20,,,,,"local_knowledge, defikarte.ch",,,,,
12759848697,node,47.513814,8.7641478,yes,,,,,,,,,,,,,,,,,,,,,,,,,Am Informationspunkt,,,,,,,defibrillator,144,,,,,node/12759848697,,yes,,0,,,,,,,,,,,,,,,,,,,,
12768349501,node,47.3191886,8.5788578,,,,,,,,,,,,,,,,,,,,,,,,,,Reception,,,,während den Öffnungszeiten,,,defibrillator,144,,,,,node/12768349501,,yes,,,,,,,,,,Romantik Seehotel Sonne,,+41 44 914 18 18,,,,,"local_knowledge, defikarte.ch",,,,,
12768615402,node,47.2559101,8.692342,,,,,,,,,,,,,,,,,,,,,,,,,,"acasa männedorf, Pflegezentrum, Schwerzistrasse 32, 8708 Männedorf",,,,während Öffnungszeiten verfügbar,,,defibrillator,144,,,,,node/12768615402,,yes,,,,,,,,,Mo-Su 6:30-19:30,Verein,,+41 44 921 64 11,,,,,"local_knowledge, defikarte.ch",,,,,
12778619701,node,47.2390716,8.7830195,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Bahnhof Feldbach, links vom Gebäude, Nähe 30 Min. Parkplätze/Bushaltestelle (Eingang Perron)",,,,,,,defibrillator,144,,,,,node/12778619701,,no,,0,,,,,,,24/7,Gemeinde Hombrechtikon,,+41552549292,,,,,"local_knowledge, defikarte.ch",,,,,
12778967601,node,47.380563,8.5377135,,,,,,,,,,,,,,,,,,,,,,,,,,Warteraum Bus Station Zürich,,,,während Öffnungszeiten,,,defibrillator,144,,,,,node/12778967601,,yes,,,,,,,,,Mo-Su 6:00 - 22:00,unbekannt,,,,,,,,,,,,
12786056202,node,47.3157019,8.5267654,yes,,,,,,,,,,,,,,,,,,,,,,,,,Werkhof Werkdienste beim Eingang links,,,,während den Öffnungszeiten,,,defibrillator,144,,,,,node/12786056202,,yes,,0,,,,,,,Mo-Fr 07:00-15:30,Stadt Adliswil,,+41447117878,,,,,,,,,,
12797877101,node,47.3180686,8.7963957,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Kantonsschule Zürcher Oberland Wetzikon ZH ( Nach Haupteingang zweimal rechts vor dem Koiperraum),,,,Nur während der Unterrichtszeiten verfügbar: 07:30 - 17:40,,,defibrillator,144,,,,,node/12797877101,,yes,,0,,,,,,,Mo-Fr 07:30-17:40,Kantonschule Zürcher Oberland,,+41 44 933 0861,,,,,"local_knowledge, defikarte.ch",,,,,
12797893601,node,47.3165338,8.7962294,permissive,,,,,,,,,,,,,,,,,,,,,,,,,Kantonsschule Zürcher Oberland Wetzikon ZH  ( Nach dem Eingang Sporttrakt im Turnhallenfoyer zwischen Halle C und E),,,,Nur während der Unterrichtszeiten verfügbar: 07:30 - 17:40,,,defibrillator,144,,,,,node/12797893601,,yes,,-2,,,,,,,Mo-Fr 07:30-17:40,Kantonschule Zürcher Oberland,,+41 44 933 0861,,,,,"local_knowledge, defikarte.ch",,,,,
12798931101,node,47.4515032,8.5884403,yes,,,,,,,,,,,,,,,,,,,,,,,,,Feuerwehr Depot Kloten,,,,Vor Garagentor zu Ambulanz,,,defibrillator,144,,,,,node/12798931101,,no,,0,,,,,,,24/7,Feuerwehr Kloten,,,,,,,,,,,,
12803801001,node,47.3950841,8.4803415,,,,,,,,,,,,,,,,,,,,,,,,,,"Eingang N, Portierloge, SwissLife Arena",,,,während Öffnungszeiten zugänglich,,,defibrillator,144,,,,,node/12803801001,,yes,,0,,,,,,,Mo-Fr 08:00-17:00,ZSC Lions AG,,+41794282272,,,,,,,,,,
12803810701,node,47.395781,8.4801976,,,,,,,,,,,,,,,,,,,,,,,,,,"Eismeisterwerkstatt, ZSC Lions",,,,während Eisbetrieb verfügbar,,,defibrillator,144,,,,,node/12803810701,,yes,,0,,,,,,,,ZSC Lions AG,,+41796095702,,,,,,,,,,
12803814201,node,47.3958931,8.4799708,,,,,,,,,,,,,,,,,,,,,,,,,,"Business Club, Lions Auditorium, Swiss Life Arena",,,,während Eventbetrieb zugänglich,,,defibrillator,144,,,,,node/12803814201,,yes,,3,,,,,,,,ZSC Lions AG,,+41796095702,,,,,,,,,,
12809992302,node,47.3621995,8.7837625,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Tennisclubhaus, bei Zugangstüre, Stogelenweg 20, 8330 Pfäffikon",,,,,,,defibrillator,144,,,,,node/12809992302,,no,,,,,,,,,24/7,Tennisclub Pfäffikon ZH,,,,,,,"local_knowledge, defikarte.ch",,,,,
